id,author,authorid,category,categorydisplayorder,comments,content,createdat,createdby,description,dislikes,displayorder,externalpostid,imageurls,language,likes,mediatype,orderfixed,partialcontent,parvahtags,posterurl,postlocation,postredirecturl,postregion,posttype,pravahdisplayorder,published,publisher,publisherid,ratings,readscount,relatedlinks,scrapedat,shares,subtitle,tags,title,updatedat,updatedby,videourls,views
6a11a171-d145-49ab-b679-6707ac1c027b,,,,2147483647,0,,2020-07-25 09:31:26.892+0000,,The policy would be an enabling one and work will go forward only if 70 percent or more house owners agree to the plan,0,2147483647,,,English,0,text,,,,https://www.moneycontrol.com/news_image_files/2019/200x200/D/DDA-photo_200.jpg,,https://www.moneycontrol.com/news/real-estate/centre-proposes-redevelopmentold-dda-colonies-working-out-policy-report_14080181.html,,news,2147483647,FALSE,Money Control English,,0,0,,2020-07-25 09:31:26.892+0000,,,,"Centre proposes redevelopment of old DDA colonies, working out policy: Report",,,,"0"
b0d1aca6-0412-4914-9678-d5bb9d86c2ea,,,,2147483647,,,2020-03-04 03:01:26.000+0000,सामना ऑनलाईन,शीव-पनवेल महामार्गावरील वाहतूककोंडी सोडविण्यासाठी पर्यायी मार्ग म्हणून तुर्भे ते खारघर भुयारी मार्ग करण्याचा निर्णय घेतला आहे.,,2147483647,,,Marathi,,text,,,,https://www.saamana.com/wp-content/uploads/2018/06/SION-PANVEL-HIGHWAY-001.jpg,,https://www.saamana.com/underground-way-between-turbhe-kharghar/,,news,2147483647,TRUE,Saamana,,,,,,,,"{'panvel', 'traffic', 'turbhe', 'इतर बातम्या', 'ठळक बातम्या ७', 'ताज्या बातम्या', 'महाराष्ट्र', 'मुं",तुर्भे ते खारघर भुयारी मार्गाचे काम जलदगतीने सुरू करणार,,,,""
905dd045-ccbf-4b6d-8cfc-972fa9df13ef,,,Top Stories,2147483647,0,മ​ല​പ്പു​റം: പാ​ല​ക്കാ​ട്ട് ഗ​ർ​ഭി​ണി​യാ​യ കാ​ട്ടാ​ന ദു​രൂ​ഹ സാ​ഹ​ച​ര്യ​ത്തി​ൽ കൊ​ല്ല​പ്പെ​ട്ട സം​ഭ​വ​ത്തി​ൽ മ​ല​പ്പു​റം ജി​ല്ല​ക്കെ​തി​രെ വി​ദ്വേ​ഷ പ്ര​സ്താ​വ​ന ന​ട​ത്തി​യ ബി​ജെ​പി എം​പി​യും മു​ന്‍ കേ​ന്ദ്ര മ​ന്ത്രി​യു​മാ​യ മ​നേ​ക ഗാ​ന്ധി​ക്കെ​തി​രെ മു​സ്‌​ലിം ലീ​ഗ് വ​ക്കീ​ൽ നോ​ട്ടീ​സ് അ​യ​ച്ചു. മു​സ്‌​ലിം ലീ​ഗ് സം​സ്ഥാ​ന ജ​ന​റ​ൽ സെ​ക്ര​ട്ട​റി കെ.​പി.​എ മ​ജീ​ദ്‌ പാ​ർ​ട്ടി​യു​ടെ അ​ഭി​ഭാ​ഷ​ക സം​ഘ​ട​ന​യാ​യ ലോ​യേ​ഴ്സ് ഫോ​റം മു​ഖേ​ന​യാ​ണ് വ​ക്കീ​ൽ നോ​ട്ടീ​സ​യ​ച്ച​ത്.,2020-06-04 17:40:13.000+0000,,മ​ല​പ്പു​റം: പാ​ല​ക്കാ​ട്ട് ഗ​ർ​ഭി​ണി​യാ​യ കാ​ട്ടാ​ന ദു​രൂ​ഹ സാ​ഹ​ച​ര്യ​ത്തി​ൽ കൊ​ല്ല​പ്പെ​ട്ട സം​ഭ​വ​ത്തി​ൽ മ​ല​പ്പു​റം ജി​ല്ല​ക്കെ​തി​രെ വി​ദ്വേ​ഷ പ്ര​സ്താ​വ​ന ന​ട​ത്തി​യ ബി​ജെ​പി എം​പി​യും മു​ന്‍ കേ​ന്ദ്ര മ​ന്ത്രി​യു​മാ​യ മ​നേ​ക ഗാ​ന്ധി​ക്കെ​തി​രെ മു​സ്‌​ലിം ലീ​ഗ് വ​ക്കീ​ൽ നോ​ട്ടീ​സ് അ​യ​ച്ചു. മു​സ്‌​ലിം ലീ​ഗ് സം​സ്ഥാ​ന ജ​ന​റ​ൽ സെ​ക്ര​ട്ട​റി കെ.​പി.​എ മ​ജീ​ദ്‌ പാ​ർ​ട്ടി​യു​ടെ അ​ഭി​ഭാ​ഷ​ക സം​ഘ​ട​ന​യാ​യ ലോ​യേ​ഴ്സ് ഫോ​റം മു​ഖേ​ന​യാ​ണ് വ​ക്കീ​ൽ നോ​ട്ടീ​സ​യ​ച്ച​ത്.,0,2147483647,,,Malayalam,0,text,,,,https://www.deepika.com/NewsImages/manekagandhi_040620.jpg,,https://www.deepika.com/News_Latest.aspx?catcode=latestin&newscode=333470,,news,2147483647,FALSE,Deepika Malyalam,420e90be-0c04-435f-9de4-9efdde303854,0,0,,2020-06-04 17:40:14.219+0000,,,,"""മ​ല​പ്പു​റം ജി​ല്ല​യെ അ​വ​ഹേ​ളി​ച്ച മ​നേ​ക ഗാ​ന്ധി മാ​പ്പു​പ​റ​യ​ണം"," വ​ക്കീ​ല്‍ നോ​ട്ടീ​സു​മാ​യി മു​സ്‌​ലിം ലീ​ഗ്""",,,0
672a5987-e4e9-45d5-9360-07c06ced9ca3,,,,2147483647,,,2020-05-05 04:36:44.000+0000,Janam TV Web Desk,"തിരുവനന്തപുരം: ലോക് ഡൗണിനു ശേഷം ഒരാഴ്ചത്തെ ഇടവേളയില്‍ എസ്എസ്എല്‍സി ,പ്ലസ്ടു പരീക്ഷകള്‍ നടത്താന്‍ നിര്‍ദ്ദേശം. ഒരു ബെഞ്ചില്‍ രണ്ട് പേരെ മാത്രം അനുവദിച്ച് അടുപ്പിച്ചുള്ള ദിവസങ്ങളില്‍ പരീക്ഷ നടത്താനാണ് ആലോചനയെന്ന് അധികൃതര്‍ അറിയിച്ചു. പ്ലസ്ടു പരീക്ഷ രാവിലെയും എസ്എസ്എല്‍സി പരീക്ഷ ഉച്ചകഴിഞ്ഞുമായിരിക്കും നടത്തുക. പൊതുഗതാഗതം ആരംഭിച്ച ശേഷം മതിയോ പരീക്ഷ നടത്തുക എന്ന കാര്യത്തില്‍ തീരുമാനമായില്ല. പരീക്ഷാ നടത്തിപ്പ് സംബന്ധിച്ച് വിദ്യാഭ്യാസ മന്ത്രി സി രവീന്ദ്രനാഥ് മുഖ്യമന്ത്രിയുമായി നാളെ ചര്‍ച്ച നടത്തും. മൂല്യനിര്‍ണയം സംബന്ധിച്ച് ഹോം വാല്യൂവേഷന്‍ […]",,2147483647,,,Malayalam,,text,,,,https://janamtv.com/wp-content/uploads/2019/08/exam.jpg,,https://janamtv.com/80236859/,,news,2147483647,TRUE,Janamtv,,,,,2020-05-05 04:46:01.207+0000,,,"{'Kerala', 'MAIN'}","""എസ്എസ്എല്‍സി ,പ്ലസ്ടു പരീക്ഷകള്‍ അടുപ്പിച്ചുള്ള ദിവസങ്ങളില്‍"," ഒരു ബെഞ്ചില്‍ രണ്ട് പേര്‍, രാവിലെയും ഉച്ചകഴിഞ്ഞുമായി പരീക്ഷ""",,,0
f6486cbd-3a8e-43bb-9d45-2fe4ac4ca651,,,,2147483647,0,,2020-10-05 06:45:02.021+0000,DNA Web Team,"Anushka is enjoying a long break from acting after the release of Zero, which saw her alongside Shah Rukh Khan and Katrina Kaif.",0,143,,,English,0,text,,,,https://cdn.dnaindia.com/sites/default/files/styles/third/public/2020/10/05/929281-anushka-sharma.jp,,https://www.dnaindia.com/bollywood/report-mommy-to-be-anushka-sharma-shares-black-and-white-pic-virat-kohli-is-all-hearts-2847539,,news,2147483647,TRUE,DNA India,,0,0,,2020-10-05 06:38:38.106+0000,,,"{'Bollywood', 'Entertainment'}","""Mommy-to-be Anushka Sharma shares black and white pic"," Virat Kohli is all hearts""",2020-10-05 06:45:02.021+0000,,0
0160bce9-bcd4-4255-a4ec-b734a3407127,,,Bihar,2147483647,0,,2020-12-27 22:30:00.000+0000,"दैनिक भास्कर,,1733","जिला खनन पदाधिकारी के साथ खनन माफियाओं द्वारा शनिवार को किए गए मारपीट की घटना को गंभीरता से लेते हुए प्रशासन ने शनिवार की रात्रि में दर्जनों स्थान पर छापा मारा, छापेमारी के दौरान मारपीट की घटनाओं में संलिप्त डब्लू कुमार एवं रोशन कुमार को उसके घर पर से गिरफ्तार कर लिया। मटिहानी थानाध्यक्ष परशुराम सिंह ने बताया कि रात्रि में सर्किल इंस्पेक्टर मदन कुमार सिंह के नेतृत्व में नयागांव थानाध्यक्ष माधव कुमार, लाखो थानाध्यक्ष संतोष शर्मा एवं मटिहानी थाने की पुलिस ने दल बल के साथ रामदीरी में छापेमारी की। उन्होंने बताया कि खनन पदाधिकारी के द्वारा मारपीट का जो वीडियो दिया गया है, उसके आधार पर डब्लू कुमार और रोशन कुमार को गिरफ्तार किया गया है। उन्होंने कहा कि उक्त घटना में तीन नामजद अभियुक्त रामदीरी निवासी पप्पू सिंह, सुबोध सिंह व कारे सिंह प्रशासन के डर से फरार हो गए हैं जिन्हें गिरफ्तार करने हेतु पुलिस अलग-अलग स्थानों पर छापेमारी कर रही है। किसी भी दोषी को बख्शा नहीं जाएगा। बताते चलें कि शनिवार को खनन माफियाओं द्वारा गंगा दियारा क्षेत्र में अवैध रूप से खनन की सूचना पर खनन पदाधिकारी शनिवार को रामदी",0,2147483647,,,Hindi,0,text,,,,https://i9.dainikbhaskar.com/thumbnails/680x588/web2images/www.bhaskar.com/2020/12/27/,,https://www.bhaskar.com/local/bihar/patna/mtihani/news/two-accused-of-assaulting-a-district-mining-officer-arrested-128057571.html,,news,2147483647,FALSE,DainikBhaskar,7dbb1b21-fc91-4af5-9761-ae71848fe854,0,0,,2020-12-27 23:29:45.620+0000,,,,जिला खनन पदाधिकारी के साथ मारपीट करने के दो आरोपी गिरफ्तार,,,,"0"
e0d431cb-455f-4f16-8990-01b1927ec8df,,,,2147483647,,,2020-04-21 10:08:25.000+0000,LostTemple7,"""RT @vastuchitra: ' Virupaksha Temple - Hampi'

@KarnatakaWorld @incredibleindia @Canon_India @lonelyplanet_in https://t.co/0QYdBejF7L""",,2147483647,,,,,text,,,,https://pbs.twimg.com/media/EWGmTUcU8AAUoOf.jpg,,https://twitter.com/LostTemple7/status/1252539679007633410,bharat,Twitter,2147483647,TRUE,Lost Temples,c43d9ed3-99f3-429c-a7f3-5271e2744efe,,,,,,,,"""RT @vastuchitra: ' Virupaksha Temple - Hampi'

@KarnatakaWorld @incredibleindia @Canon_India @lonelyplanet_in https://t.co/0QYdBejF7L""",,,,""
196d504f-10cb-4de8-aae9-b07cda954975,,,Top Stories,2147483647,,"""ಬೆಂಗಳೂರು (ಮೇ. 06):xa0xa0ಯುಎಇಯಿಂದ ಅನಿವಾಸಿ ಭಾರತೀಯರನ್ನು ಕರೆತರುವ ಮೊದಲ ಪಟ್ಟಿಯಲ್ಲಿ ಗರ್ಭಿಣಿಯರನ್ನು ಸೇರಿಸುವಂತೆ ಕರ್ನಾಟಕ ಎನ್‌ಆರ್‌ಐ ಫೋರಂ ಮನವಿ ಮಾಡಿದೆ. ಈ ಕುರಿತು ಮುಖ್ಯಮಂತ್ರಿಗಳಿಗೆ ಮಂಗಳವಾರ ಪತ್ರ ಬರೆದಿರುವ ಪ್ರವೀಣ್‌ ಶೆಟ್ಟಿ, ಯುಎಇಯಿಂದ ಅನಿವಾಸಿ ಭಾರತೀಯರನ್ನು ಕರೆತರುವ ವೇಳಾಪಟ್ಟಿಹಾಗೂ ಪ್ರಯಾಣದ ಸ್ಥಳಗಳನ್ನು ಸರ್ಕಾರ ಪ್ರಕಟಿಸಿದೆ. ಆದರೆ ಪಟ್ಟಿಯಲ್ಲಿ ಅನಿವಾಸಿ ಭಾರತೀಯ ಗರ್ಭಿಣಿ ಮಹಿಳೆಯರ ಹೆಸರಿಲ್ಲ. ನಾವು ಮಾಹಿತಿ ಕಲೆ ಹಾಕಿರುವ ಪ್ರಕಾರ ಅನಿವಾಸಿ ಭಾರತೀಯರಲ್ಲಿ 100ಕ್ಕೂ ಹೆಚ್ಚು ಗರ್ಭಿಣಿಯರಿದ್ದಾರೆ. ಅವರನ್ನು ಭಾರತಕ್ಕೆ ತುರ್ತು ಕರೆತರುವ ಅಗತ್ಯತೆ ಇದೆ. ಹಾಗಾಗಿ ಎನ್‌ಆರ್‌ಐ ಕರೆತರುವ ಮೊದಲ ಪಟ್ಟಿಯಲ್ಲಿ ಗರ್ಭಿಣಿಯರನ್ನು ಸೇರಿಸಬೇಕು. ಈ ಕುರಿತು ಕೇಂದ್ರ ಸರ್ಕಾರ ಮತ್ತು ವಿದೇಶಾಂಗ ಇಲಾಖೆಯ ಜೊತೆ ಕೂಡಲೇ ಮಾತನಾಡಬೇಕೆಂದು ಸರ್ಕಾರಕ್ಕೆ ಕೋರಿದ್ದಾರೆ. ಅಮೆರಿಕದಲ್ಲಿ ಪ್ರತಿದಿನ 3000 ಸಾವು, 2 ಲಕ್ಷ ಕೇಸು?: ಆಂತರಿಕ ರಹಸ್ಯ ದಾಖಲೆ ಬಹಿರಂಗ! ವಿಶೇಷ ವಿಮಾನಕ್ಕೆ ಕೇಂದ್ರ ಒಪ್ಪಿಗೆ: ಪ್ರವೀಣ್‌ ಶೆಟ್ಟಿಅವರು ವಿಶೇಷ ವಿಮಾನದ ಅಗತ್ಯತೆ ಬಗ್ಗೆ ‘ಕನ್ನಡಪ್ರಭ’ದ ಸಹೋದರ ಸಂಸ್ಥೆ ಸುವರ್ಣ ನ್ಯೂಸ್‌ಗೆ ಕರೆ ಮಾಡಿ ಮನವಿ ಮಾಡಿದ್ದರು. ನಂತರ ಸುವರ್ಣ ನ್ಯೂಸ್‌ ಕೇಂದ್ರ ಸಚಿವ ಡಿ.ವಿ.ಸದಾನಂದಗೌಡರನ್ನು ಸಂಪರ್ಕಿಸಿ ಪರಿಸ್ಥಿತಿಯನ್ನು ವಿವರಿಸಿತ್ತು. ಇದಕ್ಕೆ ಸ್ಪಂದಿಸಿದ ಸದಾನಂದಗೌಡರು ಕೇಂದ್ರ ವಿದೇಶಾಂಗ ಸಚಿವ",2020-05-06 04:20:27.000+0000,By Kannadaprabha News,"""xa0ಯುಎಇಯಿಂದ ಅನಿವಾಸಿ ಭಾರತೀಯರನ್ನು ಕರೆತರುವ ಮೊದಲ ಪಟ್ಟಿಯಲ್ಲಿ ಗರ್ಭಿಣಿಯರನ್ನು ಸೇರಿಸುವಂತೆ ಕರ್ನಾಟಕ ಎನ್‌ಆರ್‌ಐ ಫೋರಂ ಮನವಿ ಮಾಡಿದೆ.""",,2147483647,,,Kannada,,text,,,,https://static.asianetnews.com/images/01e5h3hyxp7qyrsx17cxnmv5vw/why-are-passenger-planes-white-in-c,,https://kannada.asianetnews.com/world-news/karnataka-nri-forum-urges-govt-to-give-special-privilege-to-pregnant-q9w6jc,,news,2147483647,TRUE,Asia Net News,d3c4612a-6881-439a-8e2f-89774d7ba2fe,,,,2020-05-06 04:20:27.324+0000,,,,"""‘ವಿದೇಶದಿಂದ ತವರಿಗೆ ಮರಳಲು ಕನ್ನಡಿಗರು ರೆಡಿ"," ಗರ್ಭಿಣಿಯರಿಗೂ ಆದ್ಯತೆ ನೀಡಿ’""",,,0
b7db127b-948a-4f34-9490-91be935b070e,,,Political & General News,2147483647,0,,2020-11-28 15:17:09.000+0000,CNBC-TV18,The idea of self-reliance is steeped in India's history from the time that Mahatma Gandhi seeded the thought of economic model driven by community ...,0,2147483647,,,English,0,video,,,,https://i.ytimg.com/vi/mdvEa7ouA8Y/mqdefault.jpg,,https://www.youtube.com/watch?v=mdvEa7ouA8Y,,youtube,2147483647,FALSE,CNBC-TV18,38f9537a-cfd3-408d-93aa-a7e593aed0d3,0,0,,2020-11-28 15:39:49.923+0000,,,,"Curtain Raiser | Swabhiman Bharat - An Initiative By Network18, Presented by ITC",2020-11-28 15:17:09.000+0000,,,"0"
cd3b19d9-be79-4f38-b3ea-0f3155bfa1b1,,,,2147483647,0,,2020-09-28 09:42:34.000+0000,KapilMishra_IND,"""Wow @GemsOfBollywood 
Exposing Hindu Hater Bollywood 
Amazing""",0,2147483647,,,,0,,,,,,,https://twitter.com/KapilMishra_IND/status/1310515233027284993,New Delhi,Twitter,2147483647,TRUE,Kapil Mishra,b8915b55-633e-4036-ae58-60e23fb9f351,0,0,,2020-09-28 09:52:34.621+0000,,,,"""Wow @GemsOfBollywood 
Exposing Hindu Hater Bollywood 
Amazing""",2020-09-28 09:42:34.000+0000,,,"0"
fc045de5-54bc-4a75-b988-18e83ee264c5,,,Top Stories,2147483647,0,,2020-12-21 06:30:02.748+0000,,"In a regulatory filing, M&M's Farm Equipment Sector said, effective January 1, 2021, it will increase the price of its range of tractors, across models.",0,119,,,English,0,text,,,,"https://img.etimg.com/thumb/msid-79834804,width-300,imgsize-277812,,resizemode-4,quality-100/mahindr",,https://economictimes.indiatimes.com/industry/auto/auto-news/mm-to-hike-prices-of-its-tractors-from-january/articleshow/79834822.cms,,news,2147483647,TRUE,Economic Times,ba448fb2-f601-4a79-92e0-99074f06014e,0,0,,2020-12-21 06:19:27.557+0000,,,,M&M to hike prices of its tractors from January,2020-12-21 06:30:02.748+0000,,,"77"
f8ac0759-b820-4da4-b057-6c4e4feca510,,,Punjab,2147483647,,,2020-04-01 02:02:29.000+0000,Bhaskar News Network,"""भुच्चो मंडी| प्रदेश भर में लगे कर्फ्यू के दौरान जरूरतमंद लोगों तक खाना पहुंचाने के लिए राधा स्वामी सत्संग व्यास के भुच्चो मंडी सेंटर की ओर से सेवा शुरू की गई। भुच्चो कैंचियां स्थित राधा स्वामी सत्संग घर में सेवादारों ने कर्फ्यू के नियमों का पालन करते हुए लंगर तैयार किया और घर-घर खाना पहुंचाने में लगी सामाजिक संस्थाओं को सौंप दिया। उन्होंने लगभग 300 लोगों का खाना तैयार किया। 
Download Dainik Bhaskar App to read Latest Hindi News Today




Bhucho Mandi News - radha swami sevadar is preparing food for the needy""",,2147483647,,,Hindi,,text,,,,https://i9.dainikbhaskar.com/thumbnails/680x588/web2images/www.bhaskar.com/2020/04/01/31bathinda_pul,,https://www.bhaskar.com/punjab/bathinda/news/radha-swami-sevadar-is-preparing-food-for-the-needy-073225-6951900.html,,news,2147483647,TRUE,DainikBhaskar,7dbb1b21-fc91-4af5-9761-ae71848fe854,,,,,,,,राधा स्वामी सेवादार जरूरतमंदों के लिए बना रहे खाना,,,,""
ecd8a41a-4d80-4254-8d2c-9db399a2333d,,,Sports,2147483647,0,,2020-08-08 02:36:27.000+0000,"दैनिक भास्कर,,1733","केरल के कोझीकोड एयरपोर्ट पर शुक्रवार शाम को दुबई से आ रहा विमान लैंडिंग के दौरान हादसे का शिकार हो गया। इसमें अब तक 17 लोगों की मौत हुई है। टीम इंडिया के कप्तान विराट कोहली, रोहित शर्मा और पूर्व बल्लेबाज सचिन तेंदुलकर समेत कई क्रिकेटर्स ने इस हादसे पर दुख जताया है। विराट ने इस पर ट्वीट किया कि मेरी दुआएं उन लोगों के साथ हैं, जो कोझीकोड विमान हादसे में प्रभावित हुए हैं। साथ ही, उन लोगों के परिवार के साथ मेरी संवेदनाएं हैं, जिन लोगों ने हादसे में जान गंवाई। पूर्व क्रिकेटर तेंदुलकर ने भी लिखा कि हादसे का शिकार हुई एयर इंडिया की फ्लाइट में बैठे लोगों की सलामती के लिए प्रार्थना कर रहा हूं। इस हादसे में अपने करीबियों को खोने वालों के साथ मेरी संवेदनाएं। ## ## हादसे में पायलट और को-पायलट की मौत कोझीकोड एयरपोर्ट पर हुए विमान हादसे में पायलट रिटायर्ड विंग कमांडर दीपक वसंत साठे और को-पायलट अखिलेश कुमार की भी मौत हुई है। 123 यात्री घायल हैं। इलाज करने वाले डॉक्टरों का कहना है कि कई की हालत गंभीर है। वंदे भारत मिशन के तहत फ्लाइट दुबई से लौट रही थी वंदे भारत मिशन के तहत एयर इंडिया की यह फ्लाइट AXB-",0,2147483647,,,Hindi,0,text,,,,https://i9.dainikbhaskar.com/thumbnails/680x588/web2images/www.bhaskar.com/2020/08/08/kr-flight-730-,,https://www.bhaskar.com/sports/cricket/news/from-virat-kohli-to-sachin-tendulkar-cricket-fratnernity-showed-empathy-with-the-family-of-kozhikode-plane-crash-deceased-127597266.html,,news,2147483647,FALSE,DainikBhaskar,7dbb1b21-fc91-4af5-9761-ae71848fe854,0,0,,2020-08-08 02:40:10.055+0000,,,,"विराट-सचिन समेत कई क्रिकेटर्स ने घटना पर दुख जताया, कोहली ने कहा- हादसे में प्रभावित होने वाले लोगों के साथ मेरी दुआएं",,,,"0"
5d8632f4-06da-4a09-a4b4-09abea058f2b,Shyam,,Politics,2147483647,,,2019-11-27 08:33:43.000+0000,Shyam,തിരുവനന്തപുരം: വിദേശരാജ്യങ്ങളില്‍ മരണപ്പെടുന്ന പ്രവാസി മലയാളികളുടെ മൃതദേഹം സൗജന്യമായി നാട്ടിലെത്തിക്കുന്നതിനുള്ള കരാറില്‍ ഒപ്പുവെച്ച് എയര്‍ ഇന്ത്യ. നോര്‍ക്ക റൂട്ട്സിന്റെ എക്സിക്യൂട്ടീവ് ഓഫീസറും എയര്‍ ഇന്ത്യ കാര്‍ഗോവിഭാഗം എക്സിക്യൂട്ടീവ് ഡയറക്ടറുമാണ് കരാറില്‍ ഒപ്പുവച്ചത്.,,2147483647,,,Malayalam,,Text,,,,https://m.ritam.app/Encyc/2019/11/27/2_08_33_42_air-india-1-750x418._1.jpg,,https://m.ritam.app//Encyc/2019/11/27/252415-php.html,,News,2147483647,TRUE,Brave India News,,,,,,,,,‘വിദേശരാജ്യങ്ങളില്‍ മരണപ്പെടുന്ന മലയാളികളുടെ മൃതദേഹം ഇനി സൗജന്യമായി നാട്ടിലെത്തിക്കും’ കരാറില്‍ ഒപ്പുവെച്ച് എയര്‍ ഇന്ത്യ,,,,""
6a2d001a-35c0-45d9-91bd-f5b6e5ffe149,,,Politics,2147483647,,,2020-03-07 20:53:39.238+0000,,"స్థానిక సంస్థల ఎన్నికలు చాలామంది కఠిన పరీక్షగా మారిపోయాయి. అటు అధికార వైసీపీకి పరువు సమస్యగా మారగా, ఇటు ప్రతిపక్ష టీడీపీకు చావుబ్రతుకు సమస్య అయిపోయింది. ఇక పార్టీల పరిస్థితి అలా ఉంచితే, టీడీపీ రెబల్ ఎమ్మెల్యేలుగా ఉన్న వల్లభనేని వంశీ, మద్దాలి గిరిలు స్థానిక ఎన్నికల ద్వారా పెద్ద పరిక్షే ఎదుర్కొనున్నారు. ఈ ఇద్దరు ఉన్నది టీడీపీ కంచుకోటల్లో కాబట్టి వీరు ఎక్కువ కష్టపడాల్సిన అవసముంది. ముఖ్యంగా గన్నవరం ముందు నుంచి టీడీపీకి అనుకూలంగా ఉంది.]]>",,2147483647,,,Telugu,,text,,,,https://apherald-nkywabj.stackpathdns.com/ImageStore/images/politics/politics_latestnews/two-tdp-mla,,https://www.apherald.com/Politics/Read/469280/vallabhaneni-vamsi-and-maddali-giri-faces-tough-fight-in-local-body-elections-,,news,2147483647,FALSE,AP Herald,,,,,,,,,"టీడీపీ కంచుకోటల్లో వంశీ, గిరిలకు కఠిన పరీక్ష... నెగ్గేదెవరో?",,,,""
f6757105-86c2-4847-bf10-7bbeb24add60,,,,2147483647,0,,2020-12-25 11:42:09.000+0000,CMMadhyaPradesh,"""मुख्यमंत्री श्री चौहान ने स्व. श्री वाजपेयी का स्मरण करते हुए कहा उनका जीवन दर्शन देशवासियों को हमेशा प्रेरणा देता है। उनका ओजस्वी, तेजस्वी और यशस्वी व्यक्तित्व सदा भारत के नागरिकों का मार्गदर्शन करता है। 2/2

RM: https://t.co/0YV49YoXqO
#CMMadhyaPradesh""",0,2147483647,,,Hindi,0,,,,,,,https://twitter.com/CMMadhyaPradesh/status/1342435460887416833,Bhopal,Twitter,2147483647,TRUE,CMO Madhya Pradesh,cfe3fe0d-2fbf-41d7-a3ab-b82b4948126f,0,0,,2020-12-25 12:34:24.359+0000,,,{'CMMadhyaPradesh'},"""मुख्यमंत्री श्री चौहान ने स्व. श्री वाजपेयी का स्मरण करते हुए कहा उनका जीवन दर्शन देशवासियों को हमेशा प्रेरणा देता है। उनका ओजस्वी, तेजस्वी और यशस्वी व्यक्तित्व सदा भारत के नागरिकों का मार्गदर्शन करता है। 2/2

RM: https://t.co/0YV49YoXqO
#CMMadhyaPradesh""",2020-12-25 11:42:09.000+0000,,,"0"
8d24d18d-db0b-405e-be7e-98c76bb2a63e,,,,2147483647,0,"""मुंबई : xa0प्रत्येक दिवस विशेष असतो. आजचा दिवस खूप महत्वाचा आहे. कारण नवी मेट्रोमुंबईत दाखल झाली आहे. मेट्रो ही मुंबईचे आकर्षण आहे. मुंबई वाढते आहे. पसरते आहे. वाढत्या मुंबईला सामावून घेण्यासाठी आम्ही काम करत असून येत्या दोन चार वर्षांत मुंबई बदलणार आहे. मुंबई आखीव रेखीव होईल. मुंबईचे रुपडे पालटणार आहे. कारण बेस्ट बसची संख्या दहा हजार होईल. मे महिन्यात मेट्रो सुरू होईल. कोस्टल रोडचे काम सुरू आहे. ही कामे पूर्ण करतानाच मागच्या सरकारने ज्या वेगाने काम केले त्या पेक्षा अधिक वेगाने काम करत नागरिकांच्या सेवेस उतरू, असा विश्वास मुख्यमंत्री उद्धव ठाकरे यांनी व्यक्त केला.बंगळुरू येथून मुंबईत २७ जानेवारी रोजी रात्री दाखल झालेल्या मेट्रो ट्रेनचा अनावरण समारंभ मुख्यमंत्री उद्धव ठाकरे यांच्या हस्ते २९ जानेवारी रोजी सायंकाळी चारकोप डेपोमध्ये करण्यात आला. यावेळी ते बोलत होते. ब्रँडिंग मॅन्युअल, ट्रॅव्हल कार्ड, ऑपरेशनल कंट्रोल सेंट्रल, ग्रहण उप केंद्र, चारकोप आगार आणि रिसिव्हिंग सबस्टेशनचे उद्घाटन देखील याप्रसंगी करण्यात आले.मुख्यमंत्री उद्धव ठाकरे म्हणाले की, xa0मेट्रो २ - अ आणि ७ मुळे मुंबईचा वेग ", कारण लोकल प्रवासास पर्याय मिळणार आहे. आज एका नव्य,2021-01-29 00:00:00.000+0000,ऑनलाइन लोकमत,बंगळुरू ये,0,2147483647,,,Marathi,0,text,,,,https://d3,,https://www.lokmat.com/mumbai/mumbai-will-change-next-two-four-years-chief-minister-uddhav-thackeray,Maharashtr,news,2147483647,FALSE,Lokmat,8f2aed70-4,0,0,,29-01-2021,,,,"""येत्या दोन-चार वर्षांत मुंबईचे रुपडे पालटणार - मुख्यमंत्री उद्धव ठाकरेxa0""",,,0
